4337,4133,NA,2287,3435,NA,3049,672,1946,NA,NA,NA,NA
4341,4156,NA,2304,3439,NA,3053,721,1959,NA,NA,NA,NA
4346,4176,NA,2305,3446,NA,3057,730,1999,NA,NA,NA,NA
4369,4215,NA,2308,3449,NA,3058,739,2111,NA,NA,NA,NA
4380,4221,NA,2321,3465,NA,3062,849,2112,NA,NA,NA,NA
4400,4222,NA,2323,3467,NA,3071,896,2113,NA,NA,NA,NA
4444,4223,NA,2328,3468,NA,3084,1149,2114,NA,NA,NA,NA
4480,4230,NA,2329,3473,NA,3085,1383,2115,NA,NA,NA,NA
4501,4236,NA,2333,3474,NA,3091,1448,2116,NA,NA,NA,NA
4510,4254,NA,2335,3476,NA,3098,1539,2117,NA,NA,NA,NA
4520,4263,NA,2341,3493,NA,3099,1610,2118,NA,NA,NA,NA
NA,4269,NA,2342,3498,NA,3112,2123,2119,NA,NA,NA,NA
NA,4292,NA,2348,3504,NA,3117,2178,2120,NA,NA,NA,NA
NA,4305,NA,2371,3508,NA,3119,2184,2121,NA,NA,NA,NA
NA,4319,NA,2372,3523,NA,3121,2187,2122,NA,NA,NA,NA
NA,4331,NA,2382,3526,NA,3151,2208,2158,NA,NA,NA,NA
NA,4350,NA,2384,3532,NA,3157,2212,2165,NA,NA,NA,NA
NA,4356,NA,2393,3533,NA,3158,2226,2172,NA,NA,NA,NA
NA,4362,NA,2400,3539,NA,3160,2236,2174,NA,NA,NA,NA
NA,4371,NA,2413,3540,NA,3162,2250,2178,NA,NA,NA,NA
NA,4382,NA,2419,3542,NA,3167,2258,2180,NA,NA,NA,NA
NA,4387,NA,2421,3561,NA,3171,2264,2187,NA,NA,NA,NA
NA,4397,NA,2438,3562,NA,3172,2302,2189,NA,NA,NA,NA
NA,4398,NA,2442,3563,NA,3176,2318,2190,NA,NA,NA,NA
NA,4409,NA,2443,3564,NA,3177,2326,2194,NA,NA,NA,NA
NA,4425,NA,2445,3570,NA,3178,2331,2197,NA,NA,NA,NA
NA,4426,NA,2449,3577,NA,3179,2344,2199,NA,NA,NA,NA
NA,4431,NA,2454,3578,NA,3189,2350,2202,NA,NA,NA,NA
NA,4445,NA,2455,3579,NA,3192,2361,2203,NA,NA,NA,NA
NA,4453,NA,2457,3584,NA,3193,2364,2204,NA,NA,NA,NA
NA,4459,NA,2463,3585,NA,3206,2370,2211,NA,NA,NA,NA
NA,4479,NA,2465,3588,NA,3209,2376,2213,NA,NA,NA,NA
NA,4481,NA,2467,3591,NA,3210,2399,2215,NA,NA,NA,NA
NA,4484,NA,2472,3594,NA,3214,2416,2224,NA,NA,NA,NA
NA,4486,NA,2477,3595,NA,3215,2425,2227,NA,NA,NA,NA
NA,4494,NA,2478,3599,NA,3219,2430,2230,NA,NA,NA,NA
NA,4500,NA,2479,3600,NA,3225,2453,2237,NA,NA,NA,NA
NA,4524,NA,2481,3601,NA,3231,2456,2243,NA,NA,NA,NA
NA,0,NA,2483,3607,NA,3240,2476,2248,NA,NA,NA,NA
NA,6,NA,2488,3608,NA,3241,2485,2258,NA,NA,NA,NA
NA,19,NA,2490,3610,NA,3244,2486,2261,NA,NA,NA,NA
NA,21,NA,2494,3619,NA,3248,2502,2267,NA,NA,NA,NA
NA,46,NA,2495,3620,NA,3256,2509,2271,NA,NA,NA,NA
NA,48,NA,2501,3624,NA,3261,2535,2272,NA,NA,NA,NA
NA,65,NA,2505,3639,NA,3262,2556,2274,NA,NA,NA,NA
NA,68,NA,2506,3642,NA,3267,2574,2276,NA,NA,NA,NA
NA,85,NA,2507,3646,NA,3276,2582,2278,NA,NA,NA,NA
