ID_NODO;COORDENADA_X;COORDENADA_Y;T0;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25;T26;T27;T28;T29;T30;T31;T32;T33;T34;T35;T36;T37;T38;T39;T40;T41;T42;T43;T44;T45;T46;T47;T48;T49;T50;T51;T52;T53;T54;T55;T56;T57;T58;T59;T60;T61;T62;T63;T64;T65;T66;CENTRO_CERCANO;TIEMPO_CERCANO
4401;41;13;18.72539772;16.69338108;15.92157199;21.3953694;15.68933016;20.28604512;12.63138696;19.37898571;11.04580382;20.64719958;13.47845449;11.06821309;18.5838718;23.9032501;20.42338165;18.5175828;21.9260333;8.277686873;16.50863405;17.68753112;9.982552126;10.66821034;16.54394718;26.30968791;9.736246109;5.244172748;20.93346075;18.43003628;13.21411152;17.3329518;14.30579157;20.08583982;22.39591157;20.28738327;5.289420369;22.36960697;15.83562033;21.94712292;18.11760192;21.95751951;8.088449968;11.281701;7.519628657;19.3770522;10.76662169;7.152531701;6.705606353;14.83419141;6.609435738;25.61846;15.54394309;16.5153705;22.52410645;18.50611378;5.384844177;19.84471421;19.67343853;4.259773328;15.82705527;17.5850312;42.13470559;32.194749;8.542839718;46.0497504;27.37345502;20.34082883;28.39562559;57;4.259773328
4402;69;89;12.14652204;22.03378332;20.72140813;9.8867478;20.33725488;19.03218132;11.07860484;9.120475152;20.02368602;18.54279312;23.80446967;21.33710869;22.12214944;18.58255786;30.69227725;13.16477664;13.81598294;20.14502045;24.61181051;23.31508022;11.18145557;19.30943488;17.41695798;9.711226232;20.10716199;20.70674053;20.14961553;13.10934404;20.95068792;16.05204564;24.57468717;15.89815356;12.45506021;11.86340679;21.85454653;13.32757991;11.80140969;17.0765877;8.79924738;13.84746915;18.35734557;21.80166804;21.73686932;14.78788944;24.26994143;20.09993818;23.27073251;20.04523401;23.1745619;13.67686388;23.52855985;16.69920216;8.578281132;13.15330762;23.95356414;12.87890507;16.90671841;21.55915291;22.12790301;19.94155442;46.03540297;36.09544638;21.4902462;49.95044778;31.2741524;24.24152621;21.81674991;52;8.578281132
4403;81;48;13.37787912;15.68907582;18.16516681;17.6153325;23.89273236;6.356265004;18.80718954;16.84905985;24.05802512;11.09810106;26.49067579;15.83257009;10.97119696;18.5557315;27.13937239;20.89336134;21.54456764;21.28990817;13.99081187;12.30444032;18.91004027;15.75653002;5.752477504;20.96216931;22.74846741;17.15383567;14.60207511;10.82935856;26.22633282;3.37612932;21.02178231;10.75711764;20.18364491;12.10030569;18.30164167;14.02661357;6.762953548;24.33975126;16.52783208;18.87443373;14.80444071;24.2939223;20.53184996;22.51647414;23.77884299;20.164753;19.71782765;15.96798003;19.62165704;23.46181148;14.90636664;11.15166174;17.17658785;20.88189232;20.40065928;10.51599203;24.63530311;18.00624805;18.13382919;18.88136306;42.48249811;32.54254152;21.55506102;46.39754292;27.72124754;20.68862135;21.55274085;29;3.37612932
4404;42;25;22.56760122;11.31312708;10.54131799;23.54017254;15.90212652;18.4794009;16.47359046;21.80502127;13.60967324;17.3048373;17.32065799;14.91041659;14.77489486;27.7454536;24.26558515;20.56302036;25.7682368;11.92378391;11.98785485;13.06832816;13.82475563;14.51041384;19.15193766;30.15189141;13.57844961;5.020483448;24.77566425;22.27223978;17.05631502;21.1751553;18.14799507;20.10623874;17.87138753;24.12958677;2.305637109;25.61235395;19.67782383;21.24233544;20.54363748;17.47540317;11.93065347;9.79298886;11.36183216;20.42669652;14.60882519;10.9947352;4.326359933;15.13857087;6.875302518;27.12127802;10.16368909;20.357574;26.36630995;20.55155134;6.554764137;23.68691771;23.51564203;8.005278188;10.44680127;12.2047772;45.97690909;36.0369525;12.38504322;49.8919539;31.21565852;24.18303233;32.23782909;34;2.305637109
4405;26;45;28.59600414;9.726733924;7.396321034;22.25217132;1.650120235;18.62742282;13.48818888;20.23578763;3.014749578;15.9666651;17.23047961;23.08228051;16.01814244;35.03203996;32.45899777;14.48260014;22.78283522;8.683742453;17.98602947;17.11841018;10.83935405;22.70382646;21.04543836;29.39722965;11.58319383;17.27978887;32.96907687;29.55882614;14.99666682;21.5722926;26.34140769;18.34105638;17.71406915;24.83689125;16.03287031;24.36805703;24.23040021;12.93866742;18.97440384;14.16096579;20.12406609;7.45529214;14.6907824;13.23240654;17.22385451;13.05385126;14.98183175;21.13674549;12.02102528;25.35609566;12.30322746;28.55098662;23.91937075;14.47113112;18.37282164;26.43151829;20.53024045;15.32373709;8.923587209;7.957539676;54.17032171;44.23036512;14.44415928;58.08536652;39.40907114;32.37644495;38.26623201;4;1.650120235
4406;127;67;38.38129254;48.80434518;48.68032687;42.61874592;48.00965375;40.1943054;43.81060296;41.85247327;43.36612742;43.20218034;45.79877809;36.31530637;40.648972;43.55914492;46.44747469;45.89677476;46.54798106;40.59801047;40.76238425;39.76426064;42.30287573;35.06463232;37.51018722;45.96558273;42.05656971;36.46193797;38.25878229;38.0859311;45.53443512;37.21416972;40.32988461;39.74173464;45.18705833;39.94327809;37.60974397;42.02550179;35.49151515;49.80858582;41.5312455;46.57946727;34.11254301;43.6020246;39.83995226;47.51988756;43.08694529;39.4728553;39.02592995;35.80043145;38.92975934;49.93122038;45.79566355;32.95025796;42.18000127;45.88530574;39.70876158;39.50060903;49.63871653;37.31435035;48.58581015;50.34378608;35.40104047;25.46108388;40.86316332;39.31608528;14.33138444;17.93114765;48.05152041;64;14.33138444
4407;44;97;21.20561196;21.5063679;21.97383799;14.86177914;21.91371498;22.92494334;12.65506494;12.84539545;21.60014612;18.75651084;25.38092977;30.39619861;23.3947981;27.64164778;39.75136717;14.74123674;5.911340356;21.72148055;26.24306903;24.55669748;12.75791567;28.3685248;26.4760479;14.32976457;21.68362209;25.90233589;29.20870545;22.16843396;22.52714802;25.11113556;33.63377709;16.11187128;14.10043961;20.59348551;25.94758351;18.46998353;20.86049961;18.15765804;11.58401166;14.92853949;27.41643549;23.37812814;23.31332942;15.86895978;25.84640153;21.67639828;25.61240171;28.84115583;24.75628304;3.549075443;23.38877041;25.75829208;16.52897857;14.72976772;26.99536866;21.93799499;18.48317851;24.39179797;23.51150895;21.19398428;55.09449289;45.1545363;23.0667063;59.0095377;40.33324232;33.30061613;30.87583983;49;3.549075443
4408;26;21;25.26931794;18.3082509;16.75119067;22.5809496;12.24895404;26.59252422;13.81696716;20.56456591;10.2133685;25.39851918;14.14707781;17.61213331;22.6512481;30.44717032;26.96730187;19.703163;23.1116135;4.154368313;19.61581589;20.9446814;11.16813233;17.21213056;23.0878674;29.72600793;9.581379389;11.78809297;27.47738097;24.9739565;14.39969172;23.87687202;20.84971179;26.62976004;23.58149177;26.83130349;10.85745145;28.91352719;22.37954055;22.50755892;19.30318212;23.14309971;14.63237019;5.6272713;8.382720617;20.5626324;11.38518863;7.821155021;8.737635833;21.37811163;6.166787298;26.8040402;18.38624371;23.05929072;24.24814903;19.69169398;12.88112574;26.38863443;20.85901873;9.469499108;15.89333595;17.51227742;48.67862581;38.73866922;9.211463038;52.59367062;33.91737524;26.88474905;34.93954581;17;4.154368313
4409;53;46;23.79942684;5.011469704;7.487560694;14.88071424;13.21512624;6.834860464;22.6292307;16.33228951;16.16878472;4.5848805;29.92353793;14.89789363;7.304715223;26.92259794;35.40302851;17.59854966;24.07417616;21.37680077;10.04101073;8.354639176;21.38669291;26.49065656;10.46817114;27.33667845;24.27625215;16.27948189;27.09275679;22.41772748;27.88178244;9.77973024;29.51519691;7.5911199;13.79149679;13.74478905;16.46732269;13.27595483;12.71224527;17.37044106;17.52496212;11.45053479;17.83819335;18.44898024;26.97857108;18.29851974;30.22556411;26.2078864;17.34082943;12.62704335;20.41453436;16.55598932;5.925118805;23.05018938;16.02029515;17.58708064;18.19641336;15.33941609;25.49598517;23.49741823;7.456223069;8.374256836;54.08191711;44.14196052;27.59819442;57.99696192;39.32066654;32.28804035;33.28005381;9;4.5848805
4410;5;31;32.07271572;27.4339206;25.87686037;25.7288829;21.37462374;34.2549297;16.96490046;23.71249921;17.84442464;34.52418888;4.289715312;25.03709767;32.55275638;37.87213468;34.39226623;22.8510963;26.2595468;13.74778235;29.84634785;31.170449;14.31606563;24.63709492;30.51283176;32.87394123;11.76705555;19.21305733;34.90234533;32.39892086;20.37323394;31.30183638;28.27467615;33.11814072;26.72942507;31.78960047;19.25830495;33.25377359;29.80450491;26.28063642;22.45111542;26.29103301;22.05733455;16.09598088;16.19177138;23.7105657;18.64016609;14.47016284;18.92312315;28.80307599;18.06700448;29.9519735;27.62790505;30.48425508;27.39608233;22.83962728;20.3060901;32.80509875;24.00695203;17.70251941;25.01900565;26.63794712;56.10359017;46.16363358;15.86047086;60.01863498;41.3423396;34.30971341;41.74294359;10;4.289715312
4411;107;79;14.86357632;37.03662984;38.26890115;27.43424082;37.8847479;29.09764878;28.62609786;26.66796817;37.57117904;30.42435054;41.09384605;32.38737409;32.8490506;18.24608734;41.74254265;30.71226966;31.36347596;35.89307843;35.48159843;34.2663422;28.72894859;30.35970028;28.1253642;30.78107763;37.35163767;31.75700593;29.98175457;17.98840598;38.49818094;26.1175131;35.62495257;26.9214171;30.00255323;24.54970467;32.90481193;26.07141275;22.67119761;34.62408072;26.3467404;31.39496217;29.40761097;38.89709256;35.13502022;32.33538246;38.38201325;34.76792326;34.32099791;31.09549941;34.2248273;34.74671528;36.86826853;26.67381924;26.99549617;30.70080064;35.00382954;25.45168505;34.45421143;32.60941831;39.48138321;37.48904744;57.08566837;47.14571178;36.15823128;61.00071318;42.3244178;35.29179161;5.780535626;66;5.780535626
4412;82;23;15.75460746;24.56436672;23.79255763;19.99206084;23.12188452;16.55964564;20.06394132;19.22578819;18.47835818;20.57549526;20.91100885;11.05485277;15.94326868;20.93245984;21.55970545;23.27008968;23.92129598;15.71024123;16.36594547;15.34094258;17.41510649;8.175579522;12.76806462;23.33889765;17.16880047;11.57416873;17.96267049;15.45924602;20.64666588;13.83251706;15.44211537;17.11504956;22.56037325;17.31659301;12.72197473;19.39881671;12.86483007;27.18190074;18.90456042;23.95278219;9.224773768;18.71425536;14.95218302;24.89320248;18.19917605;14.58508606;14.13816071;11.50806981;14.0419901;27.3045353;21.37234549;13.54458024;19.55331619;23.25862066;14.82099234;16.87392395;27.01203145;12.42658111;23.69804091;25.45601684;39.16391533;29.22395874;15.97539408;43.07896014;24.40266476;17.37003857;25.42483533;21;8.175579522
4413;15;68;21.3592266;19.57190598;17.77748419;15.01539378;11.92168842;28.14879708;5.031887284;12.99901009;13.65305564;23.98036458;17.43383929;23.77928575;28.60799368;27.79526242;33.13445431;9.692569679;15.54605768;13.77439007;28.20233441;27.76188878;4.810825186;23.379283;26.62966254;22.16045211;13.73653161;17.95524541;29.36232009;22.3220486;14.58005754;25.2647502;27.01686423;21.33572502;13.21925087;21.07611135;18.00049303;21.97873217;21.01411425;11.50360884;11.7376263;13.84178139;20.79952263;15.43103766;15.36623894;7.558586939;17.89931105;13.7293078;17.66531123;27.54526407;16.80919256;19.23848438;22.94670607;25.91190672;16.68259321;9.681100662;19.04827818;22.09160963;10.19386051;16.44470749;18.76875927;17.09502644;54.84577825;44.90582166;15.11961582;58.76082306;40.08452768;33.05190149;31.02945447;20;4.810825186
4414;24;43;29.2080141;11.38161924;9.051206354;22.86418128;3.305005555;20.28230814;14.10019884;20.84779759;3.042710538;17.62155042;17.28458575;23.13179017;17.67302776;35.64404992;32.48695873;16.13748546;23.39484518;10.11687113;19.64091479;18.53972522;11.45136401;22.73178742;22.70032368;30.00923961;12.72448203;17.30774983;32.99703783;30.1708361;15.02462778;23.22717792;26.36936865;19.9959417;18.30126251;26.49177657;17.35299745;26.02294235;25.88528553;14.59355274;19.5864138;15.81585111;20.15202705;9.11017746;14.71874336;14.88729186;17.25181547;13.08181222;16.63671707;22.79163081;13.6759106;27.01098098;13.7245425;28.57894758;24.53138071;16.12601644;18.4007826;28.08640361;21.14225041;15.79721191;10.57847253;9.612424996;54.19828267;44.25832608;14.47212024;58.11332748;39.4370321;32.40440591;38.87824197;8;3.042710538
4415;27;32;26.94976524;13.84949124;12.29243101;21.0458685;8.039540275;21.89761434;12.28188606;19.02948481;6.081719178;20.72305074;12.53608489;19.29258061;17.84690692;32.12761762;28.64774917;18.1680819;21.5765324;3.911847113;14.81623907;16.14034022;9.633051226;18.89257786;22.5701511;28.19092683;9.070056089;13.15466503;29.15782827;26.6544038;13.4275635;24.7658733;22.53015909;23.43703446;19.45431737;27.10658607;10.66712845;27.19528379;24.05998785;17.59171854;17.76810102;19.05833301;16.31281749;2.2617777;10.46197658;18.70286592;13.07746847;8.907465221;9.616089893;17.96695509;6.682737618;25.2689591;13.58190252;24.73973802;22.71306793;18.15661288;14.56157304;28.06908173;19.32393763;9.985449428;11.43457629;13.05351776;50.35907311;40.41911652;10.29777324;54.27411792;35.59782254;28.56519635;36.61999311;41;2.2617777
4416;25;19;21.2864721;19.55082696;17.99376673;18.84745638;13.14141714;22.8471195;10.08347394;16.83107269;8.497890798;23.20827396;10.93054147;13.62928747;21.14494618;26.46432448;22.98445603;15.96966978;19.37812028;4.602069113;19.06970843;20.2486055;7.434639106;13.22928472;19.10502156;25.99251471;7.188333089;7.805247128;23.49453513;20.99111066;10.6661985;19.89402618;16.86686595;22.6469142;19.84799855;22.84845765;7.850494749;24.93068135;18.39669471;19.3992099;15.5696889;19.40960649;10.64952435;7.72434048;4.399874777;16.82913918;7.402342793;4.604618681;7.515312953;17.39526579;5.781972378;23.07054698;18.16530745;19.07644488;20.51465581;15.95820076;8.898279897;22.40578859;17.12552551;5.625652628;17.13591201;18.67373666;44.69577997;34.75582338;5.994926698;48.61082478;29.9345294;22.90190321;30.95669997;42;4.399874777
4417;59;25;22.06708518;14.88010806;16.91261437;23.09828994;22.64017992;12.80164722;19.60400118;25.22470063;18.01841804;11.67099156;20.45106871;7.162483568;10.14722302;27.24493756;22.26540229;25.49019702;28.89864752;15.25030109;8.307180346;8.711323096;16.95516635;13.06616896;13.47418398;29.65137537;16.70886033;10.03029445;24.27514821;21.77172374;20.18672574;15.66990618;16.70296989;14.67723096;23.16996185;20.68501299;12.26203459;20.21617877;18.96990753;27.4015707;25.09021614;21.93625317;4.182720448;18.25431522;14.49224288;25.72527084;17.73923591;14.12514592;13.67822057;10.91541045;13.58204996;26.52363092;11.53402176;19.85705796;24.23787085;25.478728;13.35622584;21.66528851;26.64605275;11.96664097;15.74537559;18.57607358;45.47639305;35.53643646;15.51545394;49.39143786;30.71514248;23.68251629;31.73731305;40;4.182720448
4418;115;86;16.80147006;38.97452358;40.20679489;29.37213456;39.82264164;31.03554252;30.5639916;28.60586191;39.50907278;32.36224428;43.03173979;34.32526783;34.78694434;13.4812168;43.68043639;32.6501634;33.3013697;37.83097217;37.41949217;36.20423594;30.66684233;32.29759402;30.06325794;32.71897137;39.28953141;33.69489967;25.21688403;18.94076024;40.43607468;28.05540684;37.56284631;28.85931084;31.94044697;26.48759841;34.84270567;28.00930649;24.60909135;36.56197446;28.28463414;33.33285591;31.34550471;40.8349863;37.07291396;34.2732762;40.31990699;36.705817;36.25889165;33.03339315;36.16272104;36.68460902;38.80616227;24.66991536;28.93338991;32.63869438;36.94172328;27.38957879;36.39210517;34.54731205;41.41927695;39.42694118;59.02356211;49.08360552;38.09612502;62.93860692;44.26231154;37.22968535;4.135755206;66;4.135755206
4419;73;-11;29.19812172;33.90076692;33.12895783;33.4355751;32.45828472;27.54455742;29.40034152;32.66930245;27.81475838;31.69443672;30.24740905;19.49288521;26.78921008;34.3759741;1.676878392;35.28653736;37.36481024;25.04664143;26.72576657;25.98154184;26.75150669;12.19852384;26.17809936;36.78241191;26.50520067;20.91056893;31.40618475;28.90276028;29.98306608;27.8056758;4.752893851;30.55856382;36.00388751;30.76010727;22.05837493;32.84233097;26.30834433;38.71607748;32.34807468;37.39629645;16.51312209;28.05065556;24.28858322;36.14600676;27.53557625;23.92148626;23.47456091;22.14817581;23.3783903;40.74804956;30.77766355;26.9880945;32.99683045;35.27506834;24.15739254;30.31743821;36.44239309;21.76298131;33.03444111;34.79241704;52.60742959;42.667473;25.31179428;56.5224744;37.84617902;30.81355283;38.86834959;14;1.676878392
4420;63;32;20.18460822;13.81635924;16.29245023;21.5790633;22.02001578;8.638212904;25.20324426;23.65578895;19.77480344;10.15176492;26.05031179;4.322948708;6.530157403;25.3624606;23.43819259;25.40124684;28.35129674;20.84954417;6.559005646;4.872634096;22.55440943;14.57527438;9.296562664;27.76889841;22.30810341;15.89831263;22.39267125;19.88924678;25.78596882;11.03460822;17.31595473;13.15800432;21.89465303;18.04881153;16.00093759;16.65700175;14.62370967;25.88234406;23.33456118;20.41702653;7.263248428;20.02127856;20.09148596;25.264923;23.33847899;19.724389;16.95966017;3.957654092;19.18129304;25.00440428;10.47027295;17.974581;22.45517923;25.38977782;16.5587283;17.31909065;31.44203221;17.56588405;15.28502775;17.76590258;43.59391609;33.6539595;21.11469702;47.5089609;28.83266552;21.80003933;29.85483609;47;3.957654092
4421;49;13;17.66304114;18.45079836;17.70498721;21.90049452;17.26008594;19.22368854;14.20214274;20.94974149;12.6165596;19.584843;15.04921027;10.00585651;17.52151522;22.84089352;19.36102507;20.08833858;23.49678908;9.848442653;14.64651167;15.92967584;11.55330791;9.605853762;15.4815906;25.24733133;11.30700189;3.329141588;19.87110417;17.3676797;14.7848673;16.27059522;13.24343499;19.02348324;23.96233469;19.22502669;6.706919829;21.30725039;14.77326375;23.5178787;19.6883577;23.52827529;7.026093388;12.85245678;9.090384437;20.94780798;12.33737747;8.723287481;8.276362133;13.77183483;8.180191518;27.18921578;13.37123815;15.45301392;21.46174987;20.07686956;6.673853217;18.78235763;21.24419431;6.564782528;16.53774843;19.36844642;41.07234901;31.13239242;10.1135955;44.98739382;26.31109844;19.27847225;27.33326901;25;3.329141588
4422;78;30;16.43732994;20.00331246;22.47940345;20.67478332;23.48955354;11.84452632;20.43161034;19.90851067;18.8460272;15.90123648;21.27867787;11.08959337;11.22814936;21.61518232;21.92737447;23.95281216;24.60401846;16.07791025;12.31219481;10.62582326;17.78277551;10.0034083;8.052945304;24.02162013;17.53646949;11.94183775;18.19082031;16.1419685;21.0143349;9.11739774;15.80978439;17.79777204;23.24309573;17.99931549;13.08964375;19.93825649;12.94337361;27.86462322;19.5872829;24.63550467;9.592442788;19.08192438;15.31985204;25.57592496;18.56684507;14.95275508;14.50582973;11.19991647;14.40965912;27.98725778;16.65722617;12.8984583;20.23603867;23.94134314;15.18866136;16.21494275;27.47366191;12.79425013;21.47198097;23.9528558;39.43963075;29.49967416;16.3430631;43.35467556;24.67838018;17.64575399;26.10755781;22;8.052945304
4423;23;82;17.05526946;19.90644492;18.31888525;10.71143664;15.00612828;23.94092874;5.747478244;8.695052952;14.69255942;20.23061772;18.47334307;24.81878953;24.86890498;23.49130528;34.17395809;7.341385559;11.24210054;14.81389385;27.22450931;26.03080436;5.850328966;24.2181823;22.3257054;17.85649497;14.77603539;18.99474919;25.05836295;18.01809146;15.61956132;20.96079306;28.05636801;17.58597816;11.71197881;16.77215421;19.03999681;18.23632733;16.71015711;11.92795638;7.43366916;11.27358675;21.83902641;16.47054144;16.40574272;9.408773759;18.93881483;14.76881158;18.70481501;24.95398143;17.84869634;14.93452724;21.25721305;21.60794958;12.37863607;7.329916542;20.08778196;17.78765249;9.384863466;17.48421127;19.85655621;17.53903154;50.94415039;41.0041938;16.1591196;54.8591952;36.18289982;29.15027363;26.72549733;6;5.747478244
4424;56;17;17.58839226;19.42656126;18.85392457;21.82584564;18.18325146;17.25091266;15.12530826;21.05957299;13.53972512;16.21744476;15.97237579;7.600704248;14.69367622;22.76624464;19.28637619;21.0115041;24.4199546;10.77160817;12.85363355;13.2577763;12.47647343;9.531204882;15.40694172;25.17268245;12.23016741;5.483841248;19.79645529;17.29303082;15.70803282;16.19594634;13.16878611;18.94883436;24.39415805;19.15037781;7.783341669;21.23260151;14.69861487;24.44104422;20.61152322;24.45144081;4.620941128;13.7756223;10.01354996;21.8709735;13.26054299;9.646453001;9.199527653;13.69718595;9.103357038;28.1123813;14.66490853;15.37836504;21.38710099;21.00003508;8.809772637;18.70770875;22.16735983;7.487948048;17.83141881;20.51738378;40.99770013;31.05774354;11.03676102;44.91274494;26.23644956;19.20382337;27.25862013;40;4.620941128
4425;61;51;18.91937214;7.884072964;10.36016395;12.7768749;15.2373924;3.315550024;22.27545726;14.90328559;18.97229096;1.64615328;32.64744505;11.37858319;3.785404783;23.68729396;32.18223091;17.44756164;23.72040272;24.10070789;7.179256426;5.492884876;22.37830799;23.20233142;6.948860704;26.49216369;27.00015927;18.16972339;23.61449301;17.5467962;30.60568956;6.26785722;26.05999305;4.35581592;13.09246463;10.28348847;18.35756419;9.814654253;7.497758908;17.08015566;16.0959582;11.61483813;14.31888291;21.15550386;26.72672294;18.19130304;29.97371597;26.35962598;19.23107093;9.433048172;22.30477586;16.20221588;7.973940065;19.53087894;13.91645581;17.43609262;18.71176932;10.19313989;25.14221173;24.20112103;10.32882633;9.647549236;50.26358803;40.32363144;27.749934;54.17863284;35.50233746;28.46971127;28.40912253;9;1.64615328
4426;51;88;16.52946546;19.6314966;17.93118343;5.92850592;19.65343116;20.48139036;10.39478112;4.723183872;19.3398623;16.31295786;23.12064595;25.72005211;20.95124512;22.96550128;35.07522067;12.48095292;12.2140301;19.46119673;23.79951605;22.1131445;10.49763185;23.6923783;21.7999014;17.33069097;19.42333827;23.64205207;24.53255895;17.49228746;20.2668642;20.43498906;28.95763059;13.6683183;10.48254833;16.24635021;23.68729969;14.19965453;16.18435311;16.39276398;5.91585648;13.16364543;22.74028899;21.11784432;21.0530456;14.10406572;23.58611771;19.41611446;23.35211789;24.42817743;22.49599922;13.72489598;20.73833515;21.08214558;7.558209372;12.4694839;24.73508484;16.80987329;16.22289469;22.13151415;19.33767831;17.15132972;50.41834639;40.4783898;20.80642248;54.3333912;35.65709582;28.62446963;26.19969333;7;4.723183872
4427;102;60;9.526637759;27.00135258;28.84538431;20.34511866;30.79562574;19.85360616;21.5369757;19.57884601;30.31388978;20.37994986;32.74654045;24.04006849;23.60500798;5.054742398;33.39523705;23.6231475;24.2743538;27.54577283;26.23755581;25.02229958;21.63982643;22.01239468;18.88132158;23.69195547;29.00433207;23.40970033;10.85529417;2.967732678;31.40905878;16.87347048;27.27764697;16.87701642;22.91343107;17.66965083;24.55750633;19.75187453;13.42715499;27.53495856;19.25761824;24.30584001;21.06030537;30.54978696;26.78771462;25.2462603;30.03470765;26.42061766;25.97369231;22.74819381;25.8775217;27.65759312;27.09121969;8.696887804;19.90637401;23.61167848;26.65652394;17.43624887;27.36508927;24.26211271;29.44610595;28.0655306;48.73836277;38.79840618;27.81092568;52.65340758;33.9771122;26.94448601;15.93186417;27;2.967732678
4428;23;69;20.60752038;17.13101436;15.33659257;14.26368756;9.480796795;24.95795808;5.283487324;12.24730387;14.050256;20.78952558;17.83103965;24.17648611;25.42781284;27.0435562;33.53165467;6.544407059;14.79435146;14.17159043;25.95380129;24.80168774;5.208025546;23.77648336;25.87795632;21.40874589;14.13373197;18.35244577;28.61061387;21.57034238;14.9772579;24.51304398;27.41406459;18.14488602;9.439199986;20.32440513;18.39769339;19.01853113;20.26240803;8.5434078;10.98592008;10.88158035;21.19672299;15.82823802;15.7634393;4.598385899;18.29651141;14.12650816;18.06251159;27.94246443;17.20639292;17.63278202;19.98650502;25.1602005;15.93088699;6.532938042;19.44547854;21.33990341;10.00230349;16.84190785;16.32786765;14.65413482;54.49640131;44.55644472;15.51681618;58.41144612;39.73515074;32.70252455;30.27774825;43;4.598385899
4429;38;19;22.06041672;15.36628542;13.80922519;22.21907256;16.3553655;22.62202794;13.45509012;20.20268887;11.86950698;21.44746434;14.30215765;14.40323209;18.9175219;27.2382691;23.75840065;19.34128596;22.74973646;9.101390033;15.58792235;17.2109552;10.80625529;14.00322934;19.87896618;29.36413089;10.55994927;5.595455048;24.26847975;21.76505528;14.03781468;20.6679708;17.64081057;23.42085882;20.97111155;23.62240227;4.274004549;25.70462597;19.17063933;22.77082608;18.94130508;20.57512719;11.42346897;9.44769438;8.343331817;20.20075536;11.59032485;7.976234861;3.309084653;18.16921041;2.705563458;26.44216316;14.30631612;19.8503895;23.88627199;19.32981694;8.523131577;23.17973321;20.49714169;5.218134728;12.95137047;14.78815916;45.46972459;35.529768;9.366542878;49.3847694;30.70847402;23.67584783;31.73064459;48;2.705563458
4430;77;25;13.69734624;21.85495854;21.42024295;17.93479962;20.74956984;13.96549386;17.69162664;17.16852697;16.1060435;18.02220402;18.53869417;8.117133548;13.3621807;18.87519862;19.18739077;21.21282846;21.86403476;13.33792655;13.39664903;12.47746934;15.04279181;6.920819382;10.22339592;21.28163643;14.79648579;9.201854048;15.90540927;13.4019848;18.2743512;11.01240054;13.06980069;15.05778834;20.50311203;15.25933179;10.34966005;17.34155549;10.80756885;25.12463952;16.8472992;21.89552097;6.852459088;16.34194068;12.57986834;22.83594126;15.82686137;12.21277138;11.76584603;8.513640152;11.66967542;25.24727408;18.50887225;11.48731902;17.49605497;21.20135944;12.44867766;14.81666273;24.73367821;10.05426643;21.32572623;23.08370216;37.10665411;27.16669752;13.6030794;41.02169892;22.34540354;15.31277735;23.36757411;40;6.852459088
4431;60;65;17.32656912;15.1031694;16.70853283;8.47016802;21.82985124;11.99862096;18.3602898;10.59657871;23.32838246;9.68132496;31.08615463;20.27199793;14.31961222;26.15631322;38.26603261;13.33728186;21.07263812;27.42670541;16.87980545;15.1934339;18.46314053;26.88319024;15.43128924;22.64192373;27.38884695;25.39435927;27.72337089;20.6830994;28.23237288;14.39165934;32.14844253;7.0366854;9.168667906;5.915460514;25.94092615;3.791958533;13.33121625;16.3259502;11.78925132;9.663234333;23.21229765;25.51159536;29.01855428;14.03725194;31.55162639;27.38162314;26.34969677;19.47789225;27.82967636;13.76326988;15.39872226;24.27295752;8.409400932;13.32581284;26.91161484;8.118068866;22.70326573;29.13290827;17.54792277;15.92867912;53.60915833;43.66920174;28.77193116;57.52420314;38.84790776;31.81528157;28.62092133;35;3.791958533
4432;13;60;23.21857542;17.69416908;16.09158019;16.8747426;10.85761703;27.03441732;8.110760164;14.85835891;12.90264308;23.93410026;16.79106499;23.02887319;27.06697738;29.65461124;32.38404175;13.996956;17.4054065;13.02397751;27.45192185;27.52609034;5.461925326;22.62887044;28.48901136;24.01980093;12.98611905;17.20483285;31.22166891;24.18139742;13.82964498;27.12409902;26.26645167;24.08577354;17.87528477;22.93546017;17.25008047;24.39963329;22.87346307;16.83988074;13.59697512;17.43689271;20.04911007;14.78826336;14.61582638;14.19178452;17.14889849;12.97889524;16.91489867;26.79485151;16.05878;21.0978332;22.76803057;27.77125554;18.54194203;13.98548698;18.29786562;23.95095845;15.15281173;15.69429493;16.89102237;15.92497484;54.09536569;44.1554091;14.36920326;58.0104105;39.33411512;32.30148893;32.88880329;20;5.461925326
4433;66;43;19.49691936;11.4300576;13.90614859;18.1544058;19.63371414;2.089809364;24.92622978;20.28081649;20.43405152;6.83908284;29.71770055;7.681135988;5.889704383;24.67477174;27.10558135;22.82509254;27.66360788;24.04362731;6.020735206;4.334363656;25.02908051;18.24266314;4.196780584;27.08120955;25.97549217;16.97893543;21.29330571;18.12434342;29.45335758;4.77530478;20.98334349;9.73334682;18.46999553;11.60884881;17.08156039;11.14001459;8.075306128;22.45768656;21.4734891;16.99236903;10.62143571;21.10190136;23.75887472;23.56883394;27.00586775;23.39177776;18.04028297;8.554869812;21.1139879;21.57974678;9.304207505;15.24285786;17.69156689;22.81362352;17.6393511;10.77068711;30.51974263;21.23327281;13.87481097;14.79284474;47.04207007;37.10211348;24.78208578;50.95711488;32.2808195;25.24819331;28.98666975;5;2.089809364
