ID_NODO;COORDENADA_X;COORDENADA_Y;CENTRO_CERCANO;TIEMPO_CENTRO
3907;68;8;3131;22.9913325
3908;126;4;3854;42.01726097
3909;77;45;3564;23.29737289
3910;21;26;3015;3.644100066
3911;54;70;2509;26.62114703
3912;82;21;3131;44.46750009
3913;64;89;3700;40.91629193
3914;14;18;2153;40.44397494
3915;49;90;4016;27.5678526
3916;124;-10;3854;26.95168318
3917;23;18;3675;23.64762953
3918;16;73;4045;19.28941306
3919;80;36;2989;41.43285679
3920;54;1;2693;65.87987202
3921;71;57;3624;23.75244882
3922;7;87;2122;48.11050037
3923;71;20;2504;31.7927789
3924;91;35;3966;46.04842695
3925;58;51;4453;2.667920193
3926;52;78;4016;15.29979724
3927;72;65;3175;9.957544061
3928;19;72;4045;14.30294244
3929;5;68;2122;32.39688459
3930;21;21;3015;16.77042707
3931;75;7;3131;19.98457481
3932;72;22;2504;25.68138885
3933;108;73;3148;28.58044778
3934;71;24;2504;28.2102164
3935;75;23;3131;37.7015565
3936;93;26;3966;57.88718709
3937;77;3;3131;36.21766698
3938;51;40;4009;15.39157391
3939;58;75;2509;31.5736206
3940;14;27;3729;13.3328401
3941;80;68;3175;36.30580706
3942;25;45;3531;11.11821107
3943;120;32;3943;0
3944;39;96;3055;23.784962
3945;29;14;3780;13.38709147
3946;21;77;4045;20.09858974
3947;47;84;4016;12.13177582
3948;23;27;3015;2.593664963
3949;75;48;3564;10.39533361
3950;68;92;3882;36.78964942
3951;59;20;2504;12.14819256
3952;89;61;3664;23.01864227
3953;103;81;2516;37.09410091
3954;66;-8;4268;2.460574963
3955;39;23;2625;8.885381556
3956;77;48;3564;15.8916862
3957;60;41;2365;5.310642009
3958;14;50;2122;33.44886259
3959;105;55;3664;35.37170893
3960;33;45;2301;28.59064948
3961;85;36;3624;53.52972641
3962;50;13;2693;23.62188543
3963;80;73;3481;40.87846683
3964;6;27;3729;28.62414294
3965;67;8;3131;28.74006812
3966;99;42;3966;0
3967;2;81;2122;26.0641875
3968;54;24;2693;26.09390883
3969;75;64;3481;25.49654639
3970;78;84;3761;61.36601349
3971;52;20;2693;26.49752662
3972;73;38;2989;24.00411916
3973;99;30;3966;46.79654968
3974;42;31;3847;28.63684573
3975;97;45;3966;17.6020855
3976;48;43;4009;13.94079728
3977;96;36;3966;22.75931019
3978;4;48;2122;32.61281139
3979;33;70;4359;14.99245713
3980;15;76;4045;5.081983273
3981;70;51;3564;20.54219933
3982;59;67;2526;15.3393135
3983;88;67;2783;25.2791819
3984;64;66;2526;8.505284804
3985;62;75;3700;15.50954571
3986;93;43;3966;25.96393708
3987;66;8;3131;31.46700177
3988;54;54;4453;34.986842
3989;121;-25;4351;56.65645397
3990;56;80;3700;12.67499832
3991;76;68;3175;31.56005531
3992;68;7;3131;25.71042499
3993;72;20;2504;30.62670626
3994;90;34;3966;49.91880436
3995;42;68;4168;9.936507501
3996;18;70;2122;16.22637259
3997;141;34;3943;63.67341663
3998;114;-11;4351;49.57074574
3999;34;85;3761;37.00995129
4000;75;8;3131;18.32802935
4001;89;11;3131;75.27360225
4002;27;65;4359;23.49314352
4003;63;62;2526;17.93210913
4004;70;-9;3565;23.63146494
4005;73;67;3175;17.1533767
4006;39;37;65;27.97728369
4007;42;47;65;8.225642733
4008;91;62;3664;19.91628056
4009;49;44;4009;0
4010;31;30;2458;23.76039541
4011;115;83;2516;32.03866274
4012;112;44;3674;7.375601107
4013;78;15;3131;20.42072934
4014;54;66;2526;33.66175582
4015;49;70;4183;15.92060173
4016;48;80;4016;0
4017;16;32;3729;19.59586708
4018;24;45;3531;13.81114168
4019;37;31;2625;34.5272892
4020;59;69;2526;20.36445447
4021;75;61;3175;24.42785007
4022;96;46;3966;17.42497888
4023;84;24;3131;54.47960366
4024;28;48;2301;11.40980466
4025;43;66;4168;20.8867525
4026;58;9;2504;42.85687097
4027;24;27;3015;5.052322937
4028;43;42;65;15.82053782
4029;27;66;4359;9.912998319
4030;87;34;3966;63.14915044
4031;49;42;4009;5.005578112
4032;99;57;3966;37.69967204
4033;36;60;4168;28.79369473
4034;5;66;2122;37.2685709
4035;83;32;2989;58.81626923
4036;52;77;2509;24.39841783
4037;63;16;2504;41.54471627
4038;85;60;3624;42.44393965
4039;44;65;4168;17.22992035
4040;81;23;3131;46.83075935
